City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,clyde river,70.4692,-68.5914,-35.87,68,75,2.57,CA,1675914935
1,arraial do cabo,-22.9661,-42.0278,23.92,88,75,1.54,BR,1675914859
2,vostok,46.4856,135.8833,-18.12,81,90,4.47,RU,1675914952
3,bredasdorp,-34.5322,20.0403,18.06,83,1,3.91,ZA,1675914823
4,tianpeng,30.9866,103.9393,11.26,78,100,1.71,CN,1675914952
5,buraydah,26.326,43.975,8.25,40,100,2.58,SA,1675914952
6,ucluelet,48.9329,-125.5528,4.8,95,100,5.89,CA,1675914953
7,atuona,-9.8,-139.0333,26.22,79,46,10.06,PF,1675914826
8,mataura,-46.1927,168.8643,13.04,62,87,3.91,NZ,1675914639
9,labuhan,-6.8844,112.2051,28.65,76,93,5.44,ID,1675914874
10,manaure,11.7751,-72.4445,25.42,76,55,8.37,CO,1675914953
11,conde,-7.2597,-34.9075,24.7,88,20,2.06,BR,1675914743
12,chake chake,-5.2459,39.7666,26.02,80,100,2.65,TZ,1675914954
13,asfi,32.2994,-9.2372,13.17,78,29,4.54,MA,1675914954
14,albany,42.6001,-73.9662,0.88,80,81,1.23,US,1675914817
15,chokurdakh,70.6333,147.9167,-31.94,96,100,2.44,RU,1675914820
16,busselton,-33.65,115.3333,27.94,35,0,1.3,AU,1675914656
17,oranjestad,12.524,-70.027,26.06,81,20,7.72,AW,1675914932
18,nome,64.5011,-165.4064,-17.96,78,100,3.09,US,1675914767
19,vaini,-21.2,-175.2,29.09,79,75,2.06,TO,1675914653
20,dingle,10.9995,122.6711,27.8,72,97,7.12,PH,1675914884
21,flin flon,54.7682,-101.865,-18.49,98,27,2.38,CA,1675914940
22,ushuaia,-54.8,-68.3,9.81,87,20,4.12,AR,1675914821
23,manzhouli,49.6,117.4333,-18.18,95,100,1.84,CN,1675914955
24,rocha,-34.4833,-54.3333,20.91,81,20,3.47,UY,1675914867
25,faya,18.3851,42.4509,8.29,60,39,1.73,SA,1675914940
26,gua musang,4.8823,101.9644,28.56,68,100,0.75,MY,1675914955
27,leningradskiy,69.3833,178.4167,-27.68,97,100,2.55,RU,1675914888
28,baiao,-2.7906,-49.6717,22.17,100,96,1.09,BR,1675914956
29,sechura,-5.5569,-80.8222,24.57,74,75,3.9,PE,1675914910
30,trumbull,41.3167,-80.7665,5.61,61,100,3.6,US,1675914956
31,hasaki,35.7333,140.8333,11.27,37,8,7.94,JP,1675914831
32,ekhabi,53.5102,142.9671,-26.79,91,94,7.18,RU,1675914956
33,rosetta,31.4044,30.4164,11.13,57,46,4.62,EG,1675914957
34,avarua,-21.2078,-159.775,28.03,74,40,5.66,CK,1675914638
35,lompoc,34.6391,-120.4579,13.11,81,0,4.12,US,1675914852
36,mahebourg,-20.4081,57.7,27.36,83,75,5.14,MU,1675914756
37,namatanai,-3.6667,152.4333,28.25,72,98,3.14,PG,1675914875
38,puerto ayora,-0.7393,-90.3518,26.42,92,75,2.68,EC,1675914659
39,hermanus,-34.4187,19.2345,19.89,83,76,5.1,ZA,1675914840
40,isangel,-19.55,169.2667,27.06,89,100,4.12,VU,1675914826
41,punta arenas,-53.15,-70.9167,9.06,71,0,3.6,CL,1675914614
42,rikitea,-23.1203,-134.9692,26.75,73,4,6.4,PF,1675914650
43,jamestown,42.097,-79.2353,-0.2,92,0,2.57,US,1675914833
44,lumeje,-11.55,20.7833,16.37,96,100,2.41,AO,1675914958
45,akyab,20.15,92.9,24.26,41,33,1.91,MM,1675914882
46,avallon,47.4833,3.9,-2.13,81,0,1.28,FR,1675914958
47,mar del plata,-38.0023,-57.5575,20.01,92,0,1.54,AR,1675914831
48,sibolga,1.7427,98.7792,29.86,56,65,2.02,ID,1675914884
49,nikolskoye,59.7035,30.7861,1.94,93,100,4.63,RU,1675914646
50,port alfred,-33.5906,26.891,19.54,98,100,1.63,ZA,1675914626
51,wellington,-41.2866,174.7756,19.2,64,15,8.23,NZ,1675914417
52,cidreira,-30.1811,-50.2056,24.49,83,24,8.46,BR,1675914909
53,comitan,16.25,-92.1333,14.49,86,4,3.1,MX,1675914959
54,new norfolk,-42.7826,147.0587,22.17,40,98,0.89,AU,1675914833
55,sola,-13.8833,167.55,31.37,70,75,1.54,VU,1675914959
56,brae,60.3964,-1.353,4.66,68,99,15.07,GB,1675914960
57,los llanos de aridane,28.6585,-17.9182,13.86,73,100,2.57,ES,1675914960
58,castro,-24.7911,-50.0119,16.21,95,12,2.39,BR,1675914888
59,damietta,31.4165,31.8133,7.94,56,14,3.94,EG,1675914960
60,hilo,19.7297,-155.09,24.85,73,75,4.63,US,1675914807
61,arkhipo-osipovka,44.37,38.52,-4.47,82,42,9.81,RU,1675914961
62,airai,-8.9266,125.4092,20.65,77,98,1.88,TL,1675914824
63,aklavik,68.2191,-135.0107,-34.01,99,95,1.53,CA,1675914883
64,chaibasa,22.5667,85.8167,20.49,24,15,2.46,IN,1675914962
65,kavaratti,10.5669,72.642,26.36,70,100,1.73,IN,1675914927
66,lukow,51.929,22.3796,-7.26,90,90,2.56,PL,1675914560
67,sokolow podlaski,52.4068,22.2531,-5.22,88,97,2.79,PL,1675914963
68,georgetown,5.4112,100.3354,28.96,83,20,2.06,MY,1675914934
69,hithadhoo,-0.6,73.0833,27.54,72,77,4.35,MV,1675914828
70,kapaa,22.0752,-159.319,26.99,72,0,8.75,US,1675914822
71,kismayo,-0.3582,42.5454,25.12,83,2,5.43,SO,1675914964
72,ribeira grande,38.5167,-28.7,11.54,80,28,4.02,PT,1675914660
73,bluff,-46.6,168.3333,13.22,56,77,8.33,NZ,1675914833
74,lavrentiya,65.5833,-171.0,-24.44,97,100,1.12,RU,1675914827
75,carnarvon,-24.8667,113.6333,30.79,53,63,6.73,AU,1675914895
76,makat,47.6469,53.3463,-14.95,89,6,2.94,KZ,1675914965
77,ayorou,14.7308,0.9174,22.47,14,6,4.49,NE,1675914967
78,hobart,-42.8794,147.3294,22.37,56,75,5.66,AU,1675914823
79,bull savanna,17.8868,-77.5902,21.8,82,0,3.13,JM,1675914968
80,davila,18.4726,120.5763,28.99,62,18,2.55,PH,1675914969
81,neuquen,-38.9516,-68.0591,27.94,36,0,1.03,AR,1675914626
82,tuktoyaktuk,69.4541,-133.0374,-37.0,74,20,1.54,CA,1675914832
83,torbay,47.6666,-52.7314,-1.45,96,100,6.69,CA,1675914839
84,egvekinot,66.3167,-179.1667,-25.95,96,100,2.14,RU,1675914734
85,kieta,-6.2167,155.6333,29.23,70,100,3.18,PG,1675914952
86,kaitangata,-46.2817,169.8464,14.06,53,83,4.58,NZ,1675914877
87,shingu,33.7333,135.9833,11.72,34,56,1.57,JP,1675914937
88,ilulissat,69.2167,-51.1,-21.99,64,20,2.06,GL,1675914835
89,taihe,30.8712,105.3845,10.88,75,100,1.45,CN,1675914971
90,algeciras,36.1333,-5.4505,14.82,72,100,10.8,ES,1675914971
91,east london,-33.0153,27.9116,19.52,94,100,1.03,ZA,1675914824
92,lorengau,-2.0226,147.2712,28.72,67,100,4.53,PG,1675914763
93,victoria,22.2855,114.1577,23.31,81,96,5.36,HK,1675914782
94,pacific grove,36.6177,-121.9166,12.47,84,0,1.54,US,1675914972
95,klaksvik,62.2266,-6.589,2.51,69,86,19.74,FO,1675914894
96,bethel,41.3712,-73.414,4.5,63,0,2.57,US,1675914827
97,usinsk,65.9939,57.5281,-4.87,94,100,7.26,RU,1675914973
98,meulaboh,4.1363,96.1285,28.76,66,79,1.28,ID,1675914948
99,rawson,-43.3002,-65.1023,21.34,51,71,11.78,AR,1675914840
100,bambous virieux,-20.3428,57.7575,27.34,83,75,5.14,MU,1675914889
101,paamiut,61.994,-49.6678,-1.86,87,100,11.17,GL,1675914974
102,kyren,51.6828,102.1408,-9.05,75,99,0.29,RU,1675914974
103,fairbanks,64.8378,-147.7164,-14.67,84,40,0.0,US,1675914658
104,husavik,66.0449,-17.3389,-5.1,93,52,7.62,IS,1675914841
105,chuy,-33.6971,-53.4616,21.56,93,32,3.22,UY,1675914665
106,strezhevoy,60.7333,77.5889,-15.92,96,100,4.03,RU,1675914975
107,kushiro,42.975,144.3747,-4.47,68,75,4.63,JP,1675914975
108,yellowknife,62.456,-114.3525,-21.36,84,75,4.12,CA,1675914639
109,yaan,7.3833,8.5667,23.73,37,100,2.01,NG,1675914976
110,dikson,73.5069,80.5464,-19.01,85,89,6.12,RU,1675914827
111,chara,56.9064,118.2631,-20.42,86,31,0.57,RU,1675914977
112,port-gentil,-0.7193,8.7815,27.13,81,99,4.41,GA,1675914977
113,roverud,60.2521,12.055,3.03,92,100,8.49,NO,1675914978
114,scicli,36.7902,14.7014,8.75,92,100,15.61,IT,1675914883
115,butaritari,3.0707,172.7902,27.42,82,65,9.15,KI,1675914858
116,arawa,-6.2132,155.5367,29.91,67,100,2.38,PG,1675914979
117,emba,48.8264,58.1442,-20.85,98,29,1.51,KZ,1675914979
118,barrow,71.2906,-156.7887,-20.99,77,100,0.0,US,1675914818
119,constitucion,-35.3333,-72.4167,15.83,73,12,4.81,CL,1675914719
120,lagoa,39.05,-27.9833,13.59,73,100,5.57,PT,1675914980
121,northam,51.0333,-4.2167,8.67,93,100,3.86,GB,1675914980
122,tateyama,34.9833,139.8667,8.92,41,40,6.36,JP,1675914981
123,pokhara,28.2333,83.9833,18.48,41,54,2.52,NP,1675914981
124,vila franca do campo,37.7167,-25.4333,12.23,73,96,3.91,PT,1675914779
125,atar,20.5169,-13.0499,21.01,21,100,0.94,MR,1675914947
126,windsor,42.3001,-83.0165,2.27,84,100,1.54,CA,1675914734
127,coihaique,-45.5752,-72.0662,17.97,63,0,1.54,CL,1675914935
128,kishi,9.0833,3.85,23.75,19,31,2.2,NG,1675914983
129,beberibe,-4.1797,-38.1306,25.03,85,53,3.85,BR,1675914984
130,back mountain,41.3359,-75.9963,1.99,84,98,0.72,US,1675914985
131,say,13.1007,2.3689,24.31,16,95,4.78,NE,1675914991
132,narsaq,60.9167,-46.05,-8.88,93,100,4.07,GL,1675914885
133,kamenka,51.3223,42.7678,-14.45,97,80,2.39,RU,1675914890
134,upernavik,72.7868,-56.1549,-34.6,84,2,3.81,GL,1675914837
135,geraldton,-28.7667,114.6,30.23,45,0,6.69,AU,1675914836
136,carutapera,-1.195,-46.02,24.33,90,100,1.79,BR,1675914992
137,pisco,-13.7,-76.2167,22.03,88,0,5.66,PE,1675914912
138,naze,28.3667,129.4833,17.51,69,100,7.75,JP,1675914989
139,swan hill,-35.3378,143.5544,34.14,14,0,3.87,AU,1675914992
140,nanyang,32.9947,112.5328,4.59,86,100,3.97,CN,1675914993
141,varhaug,58.6147,5.6457,6.61,73,100,9.12,NO,1675914993
142,benjamin constant,-4.3831,-70.0311,23.07,99,95,0.66,BR,1675914994
143,kodiak,57.79,-152.4072,-4.27,36,0,3.09,US,1675914825
144,trenggalek,-8.05,111.7167,29.88,65,96,2.63,ID,1675914994
145,adre,13.4667,22.2,15.29,14,73,6.39,TD,1675914994
146,kichera,55.9375,110.0997,-11.92,91,99,0.8,RU,1675914995
147,thompson,55.7435,-97.8558,-12.91,72,100,5.66,CA,1675914887
148,cape town,-33.9258,18.4232,21.32,72,0,2.57,ZA,1675914836
149,cayenne,4.9333,-52.3333,25.02,94,75,2.06,GF,1675914754
150,tiksi,71.6872,128.8694,-39.37,98,59,2.35,RU,1675914829
151,qaanaaq,77.484,-69.3632,-31.69,64,14,2.71,GL,1675914825
152,birao,10.2849,22.7882,16.75,12,34,3.74,CF,1675914995
153,hilton head island,32.2163,-80.7526,16.66,87,80,2.67,US,1675914996
154,matara,5.9485,80.5353,28.17,65,33,1.61,LK,1675914996
155,ahlat,38.7518,42.4814,-9.31,84,99,2.65,TR,1675914996
156,ellisras,-23.6649,27.7443,19.26,93,62,0.88,ZA,1675914996
157,port blair,11.6667,92.75,28.02,69,40,5.14,IN,1675914846
158,merauke,-8.4667,140.3333,27.76,83,83,5.74,ID,1675914840
159,kunhegyes,47.3667,20.6333,-8.01,75,0,1.68,HU,1675914997
160,almaznyy,48.0448,40.045,-11.89,95,24,2.62,RU,1675914997
161,tuy hoa,13.0833,109.3,26.47,77,90,3.13,VN,1675914998
162,denham springs,30.4869,-90.9562,21.04,96,100,8.75,US,1675914998
163,baykit,61.67,96.37,-15.55,97,99,0.71,RU,1675914998
164,lermontovka,47.1453,134.3383,-15.69,74,12,2.75,RU,1675914999
165,college,64.8569,-147.8028,-14.68,84,75,0.0,US,1675914960
166,clarence town,-32.5833,151.7833,25.45,63,100,2.77,AU,1675914999
167,ponta do sol,32.6667,-17.1,14.84,75,44,3.04,PT,1675914826
168,tazovskiy,67.4667,78.7,-15.92,94,100,6.02,RU,1675914891
169,longyearbyen,78.2186,15.6401,-6.09,79,100,7.72,SJ,1675914880
170,novelda,38.3848,-0.7677,8.96,76,95,2.27,ES,1675915000
171,khani,41.9563,42.9566,-3.24,85,94,1.67,GE,1675914893
172,talnakh,69.4865,88.3972,-19.33,95,100,4.08,RU,1675914891
173,singaraja,-8.112,115.0882,27.25,83,97,2.33,ID,1675915000
174,olinda,-8.0089,-34.8553,26.85,74,40,2.06,BR,1675914939
175,seymchan,62.8833,152.4333,-34.17,92,54,1.2,RU,1675915000
176,uspenka,48.3903,39.1619,-9.7,95,19,1.44,UA,1675915001
177,hofn,64.2539,-15.2082,-4.57,47,0,7.03,IS,1675914819
178,farmington,36.7281,-108.2187,2.38,51,0,1.54,US,1675915001
179,vao,-22.6667,167.4833,26.16,81,100,6.2,NC,1675914828
180,chapais,49.7834,-74.8492,-20.12,100,68,0.84,CA,1675915002
181,conselheiro lafaiete,-20.6603,-43.7861,17.9,99,100,1.49,BR,1675915002
182,iberia,29.9502,-91.7507,18.99,94,75,6.17,US,1675915002
183,avera,33.194,-82.5271,15.86,79,100,3.42,US,1675915002
184,kruisfontein,-34.0033,24.7314,17.16,80,95,1.07,ZA,1675914820
185,doka,13.5167,35.7667,18.75,59,6,3.28,SD,1675915003
186,kijang,35.2442,129.2139,11.85,52,86,6.26,KR,1675915003
187,yumen,40.2833,97.2,0.48,39,11,4.47,CN,1675914888
188,tocopilla,-22.092,-70.1979,22.59,82,45,2.31,CL,1675914713
189,san juan,-31.5375,-68.5364,29.1,36,74,0.79,AR,1675915004
190,naryan-mar,67.6713,53.087,-2.93,84,99,7.47,RU,1675915004
191,peterhead,57.5058,-1.7981,3.15,69,6,10.45,GB,1675914853
192,lebu,-37.6167,-73.65,14.75,95,5,4.59,CL,1675914953
193,meadow lake,34.8014,-106.5436,5.71,49,3,3.3,US,1675915005
194,chateau-thierry,49.05,3.4,0.55,62,1,0.94,FR,1675915005
195,luderitz,-26.6481,15.1594,16.97,96,67,4.5,,1675914978
196,safaga,26.7292,33.9365,13.79,64,100,7.6,EG,1675915005
197,chulym,55.0997,80.9572,-23.43,100,100,0.69,RU,1675915005
198,farah,32.5,62.5,10.22,65,0,2.1,AF,1675915006
199,khatanga,71.9667,102.5,-42.68,99,64,1.71,RU,1675914834
200,omboue,-1.5746,9.2618,25.52,89,75,2.66,GA,1675914938
201,saskylakh,71.9167,114.0833,-41.37,98,54,3.04,RU,1675914855
202,sao filipe,14.8961,-24.4956,20.6,75,58,3.17,CV,1675914879
203,berdigestyakh,62.0989,126.6992,-32.94,93,66,1.15,RU,1675915002
204,plouzane,48.3833,-4.6167,6.03,87,100,2.06,FR,1675915006
205,solnechnyy,50.7214,136.6319,-19.18,80,74,2.03,RU,1675915007
206,souillac,-20.5167,57.5167,26.21,83,75,5.14,MU,1675914897
207,saint-junien,45.8833,0.9,2.14,96,4,1.01,FR,1675915007
208,yulara,-25.2406,130.9889,38.68,12,5,2.54,AU,1675914823
209,mahibadhoo,3.7833,72.9667,27.08,70,43,3.12,MV,1675915008
210,kavieng,-2.5744,150.7967,28.59,71,100,2.75,PG,1675914835
211,thinadhoo,0.5333,72.9333,27.32,72,100,3.0,MV,1675914934
212,kahului,20.8947,-156.47,24.36,70,20,8.05,US,1675914657
213,baiquan,47.5833,126.0833,-12.73,82,38,3.39,CN,1675915008
214,lubao,14.9167,120.55,30.04,48,100,8.25,PH,1675915009
215,xinzhi,36.4989,111.7047,2.96,90,100,3.33,CN,1675915009
216,palauig,15.435,119.9045,29.28,55,99,2.14,PH,1675915009
217,sisimiut,66.9395,-53.6735,-16.39,80,100,3.2,GL,1675915010
218,provideniya,64.3833,-173.3,-20.94,65,100,5.0,RU,1675914823
219,dali,25.7,100.1833,13.21,35,2,1.91,CN,1675915010
220,sharjah,25.3573,55.4033,20.99,64,0,6.17,AE,1675915010
221,aksay,47.26,39.87,-9.86,83,6,4.02,RU,1675915011
222,fortuna,40.5982,-124.1573,7.19,94,0,0.0,US,1675914825
223,mahajanga,-15.7167,46.3167,24.01,94,20,2.06,MG,1675915011
224,krasnoselkup,65.7,82.4667,-18.32,94,100,6.37,RU,1675914771
225,manggar,-2.8833,108.2667,29.74,66,100,2.5,ID,1675915011
226,ostrogozhsk,50.8664,39.0756,-11.95,95,50,1.97,RU,1675915012
227,ambilobe,-13.2,49.05,24.0,91,78,1.02,MG,1675915012
228,saint-joseph,-21.3667,55.6167,27.21,79,62,4.01,RE,1675915012
229,san policarpo,12.1791,125.5072,26.41,83,100,7.5,PH,1675915013
230,salta,-24.7859,-65.4117,22.33,71,75,1.54,AR,1675914915
231,deskati,39.9225,21.8028,-7.58,57,55,0.25,GR,1675915013
232,tasiilaq,65.6145,-37.6368,-14.91,54,96,4.36,GL,1675914661
233,zabaykalsk,49.6333,117.3167,-18.13,96,100,1.87,RU,1675915014
234,pevek,69.7008,170.3133,-34.47,100,100,3.05,RU,1675914834
235,mwene-ditu,-7.0,23.45,17.63,93,99,1.4,CD,1675915014
236,saldanha,-33.0117,17.9442,18.46,79,20,3.57,ZA,1675914565
237,guerrero negro,27.9769,-114.0611,16.01,54,16,0.58,MX,1675914891
238,cockburn town,21.4612,-71.1419,24.79,77,9,11.12,TC,1675914659
239,srednekolymsk,67.45,153.6833,-32.88,96,100,2.89,RU,1675914899
240,mandalgovi,45.7625,106.2708,-7.94,69,9,1.74,MN,1675915015
241,elizabeth city,36.2946,-76.2511,10.57,78,0,2.06,US,1675915015
242,erzin,36.9559,36.2,0.52,52,0,1.57,TR,1675915000
243,alta floresta,-9.8756,-56.0861,21.31,97,66,0.96,BR,1675915016
244,beidao,34.5686,105.8933,5.89,43,2,0.24,CN,1675915016
245,kirakira,-10.4544,161.9205,28.97,75,100,3.85,SB,1675914959
246,koslan,63.4564,48.8989,-5.92,87,53,4.87,RU,1675915016
247,cartagena,10.3997,-75.5144,25.79,78,0,2.57,CO,1675914933
248,praia da vitoria,38.7333,-27.0667,12.14,87,75,5.18,PT,1675915017
249,gaoua,10.2992,-3.2508,27.05,23,91,1.88,BF,1675914890
250,cherskiy,68.75,161.3,-35.19,98,100,3.2,RU,1675914880
251,okha,53.5739,142.9478,-26.51,89,91,7.14,RU,1675915017
252,piacabucu,-10.4056,-36.4344,24.67,79,79,2.37,BR,1675914685
253,kalabo,-14.97,22.6814,19.07,94,100,1.74,ZM,1675915018
254,verkhnevilyuysk,63.4453,120.3167,-37.61,95,79,1.14,RU,1675915018
255,sadasivpet,17.6212,77.9503,25.92,27,63,2.79,IN,1675915018
256,norman wells,65.282,-126.8329,-24.98,77,75,0.0,CA,1675914697
257,klyuchi,52.2667,79.1667,-20.43,100,97,1.75,RU,1675915019
258,maragogi,-9.0122,-35.2225,25.27,81,98,2.29,BR,1675915019
259,ler,8.3018,30.1418,21.28,18,45,2.63,SS,1675915019
260,laguna,38.421,-121.4238,12.4,74,0,0.0,US,1675914915
261,augusto correa,-1.0217,-46.635,23.31,95,93,1.0,BR,1675915020
262,alice springs,-23.7,133.8833,35.75,19,1,5.66,AU,1675914834
263,port-cartier,50.0334,-66.8654,-12.18,75,6,5.8,CA,1675915020
264,namibe,-15.1961,12.1522,20.53,76,98,2.82,AO,1675914817
265,kayseri,38.737,35.4968,-6.99,93,75,0.0,TR,1675915021
266,saint-philippe,-21.3585,55.7679,27.77,82,67,5.18,RE,1675914824
267,jieshi,22.8134,115.8257,18.59,81,100,7.02,CN,1675915021
268,shellbrook,53.2168,-106.4011,-10.43,98,55,2.01,CA,1675915022
269,saint george,37.1041,-113.5841,9.97,49,0,2.06,US,1675914889
270,tiznit,29.5833,-9.5,8.69,62,1,0.86,MA,1675914965
271,hambantota,6.1241,81.1185,28.19,78,20,4.12,LK,1675914830
272,podporozhye,60.9112,34.1706,0.27,93,100,5.07,RU,1675915024
273,cooma,-36.2333,149.1333,20.07,68,94,1.9,AU,1675915025
274,batagay-alyta,67.8006,130.4114,-39.21,96,45,0.8,RU,1675915025
275,katsuura,35.1333,140.3,8.76,38,79,4.33,JP,1675914840
276,severo-kurilsk,50.6789,156.125,-4.79,56,87,9.83,RU,1675914837
277,banda aceh,5.5577,95.3222,28.66,66,70,3.33,ID,1675914758
278,fioletovo,40.7224,44.7177,-10.28,96,100,0.36,AM,1675915026
279,granada,37.25,-3.25,3.26,85,15,2.28,ES,1675915027
280,pangnirtung,66.1451,-65.7125,-30.07,72,18,2.93,CA,1675914883
281,svetlaya,46.5389,138.3297,-11.16,40,23,2.11,RU,1675915028
