City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,batagay,67.6333,134.6333,-43.06,95,77,0.21,RU,1675915028
283,coquimbo,-29.9533,-71.3436,16.85,94,20,3.09,CL,1675914797
284,codrington,-38.2667,141.9667,21.29,59,2,5.16,AU,1675914824
285,santa luzia,-19.7697,-43.8514,20.19,83,75,2.06,BR,1675915029
286,naron,43.5167,-8.1528,6.68,80,1,4.49,ES,1675915030
287,san carlos de bariloche,-41.1456,-71.3082,17.86,55,0,5.66,AR,1675914851
288,tshikapa,-6.4167,20.8,19.4,96,98,0.57,CD,1675915031
289,mount gambier,-37.8333,140.7667,26.15,35,0,3.58,AU,1675914803
290,bayir,37.2687,28.2167,-0.71,71,32,2.39,TR,1675915031
291,sao joao da barra,-21.6403,-41.0511,22.8,92,100,3.83,BR,1675915006
292,jurado,7.1053,-77.7641,24.86,90,34,1.51,CO,1675915033
293,trinidad,-14.8333,-64.9,22.42,97,100,0.3,BO,1675915034
294,arman,59.7,150.1667,-16.66,77,100,3.91,RU,1675914944
295,westport,41.1415,-73.3579,6.16,66,0,0.45,US,1675914994
296,tucupita,9.0622,-62.051,20.88,99,36,1.52,VE,1675915035
297,marzuq,14.4,46.4667,17.93,27,55,0.23,YE,1675914994
298,union city,37.5958,-122.0192,14.07,77,0,1.34,US,1675915006
299,madang,-5.2246,145.7966,27.97,76,98,2.55,PG,1675915036
300,wajid,3.8093,43.2471,22.61,64,9,6.79,SO,1675915037
301,severnyy,50.677,36.5532,-11.98,85,75,3.13,RU,1675915037
302,whitehorse,60.7161,-135.0538,-4.57,63,20,6.17,CA,1675914780
303,xining,36.6167,101.7667,-2.1,45,2,1.63,CN,1675915010
304,malinyi,-8.9333,36.1333,21.32,98,100,0.66,TZ,1675915038
305,marsa matruh,31.3525,27.2453,11.11,62,40,3.6,EG,1675915039
306,flinders,-34.5833,150.8552,22.88,87,100,1.79,AU,1675914835
307,manokwari,-0.8667,134.0833,25.19,83,100,0.26,ID,1675914856
308,poum,-20.2333,164.0167,27.46,81,99,5.34,NC,1675915040
309,pontian kecil,1.4801,103.3899,31.12,76,94,0.48,MY,1675915041
310,ahar,38.4774,47.0699,-4.07,90,98,2.03,IR,1675915041
311,aitape,-3.1374,142.3475,25.75,90,100,6.05,PG,1675915011
312,iqaluit,63.7506,-68.5145,-33.15,68,0,11.83,CA,1675914827
313,fort nelson,58.8053,-122.7002,-13.23,93,20,2.57,CA,1675914644
314,opuwo,-18.0607,13.84,17.66,42,51,1.66,,1675914913
315,cabo san lucas,22.8909,-109.9124,20.28,46,49,0.77,MX,1675914835
316,milazzo,38.2212,15.2383,9.76,93,100,0.89,IT,1675915043
317,pilar,-9.5972,-35.9567,21.96,86,89,0.68,BR,1675914966
318,nieuw nickerie,5.95,-56.9833,24.52,86,85,4.13,SR,1675915044
319,sitka,57.0531,-135.33,3.94,70,100,5.66,US,1675914877
320,katy,29.7858,-95.8244,9.97,91,0,0.89,US,1675914651
321,pochutla,15.7432,-96.4661,24.9,56,0,1.86,MX,1675915045
322,belmonte,-15.8631,-38.8828,24.8,78,74,3.3,BR,1675915046
323,auki,-8.7676,160.7034,29.34,69,99,1.91,SB,1675914885
324,galt,38.2546,-121.3,12.23,76,62,1.56,US,1675915047
325,tigzirt,36.8886,4.1198,10.26,81,100,5.26,DZ,1675915049
326,chiang rai,19.9167,99.9167,26.68,57,5,1.54,TH,1675915051
327,belomorsk,64.5232,34.7668,2.02,81,100,8.77,RU,1675915052
328,zhigansk,66.7697,123.3711,-40.4,95,100,4.56,RU,1675914987
329,santa fe,-31.6333,-60.7,25.0,75,92,0.89,AR,1675914954
330,caravelas,-17.7125,-39.2481,23.97,87,41,2.33,BR,1675914943
331,vazante,-17.9869,-46.9078,20.99,86,92,0.52,BR,1675914767
332,talara,-4.5772,-81.2719,24.17,83,78,2.8,PE,1675914946
333,kokopo,-4.352,152.2633,29.49,63,89,4.91,PG,1675915053
334,weligama,5.9667,80.4167,28.03,68,35,1.38,LK,1675915053
335,tamandare,-8.7597,-35.1047,25.18,81,89,2.18,BR,1675915054
336,trairi,-3.2778,-39.2689,24.65,79,100,2.68,BR,1675914897
337,kidal,18.4411,1.4078,22.11,15,0,4.27,ML,1675914839
338,aksu,41.1231,80.2644,-1.69,66,60,1.01,CN,1675915054
339,nileshwar,12.25,75.1,26.79,72,76,1.8,IN,1675915054
340,vestmanna,62.1564,-7.1664,1.51,64,75,13.89,FO,1675915055
341,wagar,16.1525,36.2032,16.94,76,45,6.75,SD,1675915055
342,camopi,3.1655,-52.3158,22.08,100,100,0.93,GF,1675915045
343,athabasca,54.7169,-113.2854,-5.77,88,7,3.08,CA,1675915056
344,remontnoye,46.5614,43.6501,-13.25,97,37,2.53,RU,1675915056
345,vestmannaeyjar,63.4427,-20.2734,-1.4,57,100,15.07,IS,1675914813
346,warrnambool,-38.3833,142.4833,20.98,64,3,4.14,AU,1675915057
347,adrar,20.5022,-10.0711,19.11,16,97,3.31,MR,1675914848
348,pombia,45.653,8.6336,-0.02,60,75,2.06,IT,1675915057
349,aleksandrovka,46.8383,32.7612,-6.59,76,5,4.84,UA,1675915057
350,port shepstone,-30.7414,30.455,22.01,80,100,9.12,ZA,1675915058
351,antofagasta,-23.65,-70.4,20.6,84,38,1.86,CL,1675914774
352,kulhudhuffushi,6.6221,73.07,26.5,73,58,2.3,MV,1675915058
353,te anau,-45.4167,167.7167,15.83,38,41,1.38,NZ,1675914916
354,naugachhia,25.4,87.1,20.88,39,0,2.99,IN,1675915059
355,plettenberg bay,-34.0527,23.3716,17.94,83,13,2.16,ZA,1675914820
356,nalut,30.3333,10.85,7.34,89,59,7.52,LY,1675914946
357,bengkulu,-3.8004,102.2655,28.52,63,96,2.2,ID,1675914950
358,ongwediva,-17.7833,15.7667,22.12,57,66,4.74,,1675915059
359,hamilton,39.1834,-84.5333,10.4,94,100,4.12,US,1675914824
360,portobelo,9.55,-79.65,23.95,86,56,7.29,PA,1675915060
361,richards bay,-28.783,32.0377,22.18,89,100,4.59,ZA,1675914717
362,bonoua,5.2741,-3.595,25.79,92,94,1.19,CI,1675915060
363,port elizabeth,-33.918,25.5701,20.73,93,75,1.03,ZA,1675914878
364,kyshtovka,56.555,76.6271,-22.63,100,100,2.74,RU,1675915060
365,alyangula,-13.8483,136.4192,30.26,66,100,1.59,AU,1675915061
366,jalu,29.0331,21.5482,10.12,48,43,6.55,LY,1675915061
367,redmond,47.674,-122.1215,7.81,82,84,0.45,US,1675914702
368,verkhneuralsk,53.8769,59.2106,-14.57,91,98,2.14,RU,1675915061
369,saint-augustin,51.226,-58.6502,-10.43,78,99,9.23,CA,1675914951
370,itoman,26.1247,127.6694,22.21,73,75,7.72,JP,1675915062
371,yerbogachen,61.2767,108.0108,-17.29,94,100,1.65,RU,1675914874
372,isperih,43.7167,26.8333,-12.12,99,82,1.8,BG,1675915062
373,broome,42.2506,-75.833,3.21,67,0,2.57,US,1675914947
374,saravan,39.7196,45.6483,-10.03,81,98,2.91,AM,1675915063
375,natal,-5.795,-35.2094,26.36,83,20,4.12,BR,1675914961
376,wewak,-3.5534,143.6268,25.75,88,100,6.29,PG,1675915063
377,burnie,-41.0667,145.9167,18.86,69,99,4.35,AU,1675915008
378,badin,24.656,68.8384,22.97,50,1,4.98,PK,1675915063
379,mahuva,21.0914,71.7622,25.08,27,14,3.98,IN,1675915064
380,beibei,29.8256,106.4339,12.43,85,100,0.67,CN,1675915064
381,pangkalanbuun,-2.6833,111.6167,33.59,44,31,2.18,ID,1675915065
382,san cristobal,7.7669,-72.225,20.1,74,24,0.25,VE,1675914724
383,rio gallegos,-51.6226,-69.2181,14.03,47,40,4.12,AR,1675914945
384,vavoua,7.3819,-6.4778,21.78,94,96,1.42,CI,1675915065
385,lensk,60.7253,114.9278,-22.94,95,98,1.63,RU,1675915065
386,panguna,-6.3164,155.4848,26.6,66,100,1.39,PG,1675915065
387,waipawa,-41.4122,175.5153,13.48,80,96,4.45,NZ,1675914951
388,takoradi,4.8845,-1.7554,25.51,88,77,2.51,GH,1675915066
389,porto walter,-8.2686,-72.7439,22.35,99,100,1.09,BR,1675915066
390,kigonsera,-10.8,35.05,16.06,93,99,0.38,TZ,1675915066
391,port hedland,-20.3167,118.5667,35.03,55,0,6.17,AU,1675914992
392,iskateley,67.6803,53.1512,-3.05,85,99,7.33,RU,1675914876
393,diego de almagro,-26.3667,-70.05,20.1,49,0,0.99,CL,1675914958
394,paracin,43.8608,21.4078,-3.8,79,11,2.32,RS,1675915067
395,kanniyakumari,8.0833,77.5667,26.94,61,13,5.33,IN,1675915067
396,wanning,18.8003,110.3967,26.16,69,50,2.92,CN,1675914717
397,seddon,-37.8068,144.8916,32.95,55,0,6.69,AU,1675914872
398,korla,41.7597,86.1469,-0.81,58,49,2.65,CN,1675914951
399,the valley,18.217,-63.0578,25.05,74,35,10.75,AI,1675915068
400,elat,29.5581,34.9482,7.91,76,76,1.54,IL,1675915068
401,lata,40.1629,-8.3327,7.26,79,11,2.88,PT,1675915069
402,innisfail,-17.5333,146.0333,29.04,78,78,3.99,AU,1675915069
403,seoul,37.5683,126.9778,6.78,29,0,3.6,KR,1675914737
404,lucapa,-8.4192,20.7447,17.56,96,100,1.76,AO,1675915069
405,santa helena de goias,-17.8136,-50.5969,20.93,90,100,0.64,BR,1675915070
406,santiago,-33.4569,-70.6483,27.36,47,0,2.06,CL,1675915070
407,kluczbork,50.9728,18.2182,-2.46,68,7,5.81,PL,1675915070
408,saysain,14.5611,120.3925,30.05,58,100,5.9,PH,1675915071
409,bijie,27.3125,105.2942,8.11,71,98,1.1,CN,1675915071
410,launceston,-41.45,147.1667,20.8,49,100,3.09,AU,1675915071
411,kasongo-lunda,-6.4667,16.8167,20.72,95,98,0.12,CD,1675915072
412,saverne,48.8333,7.25,-4.28,77,0,0.66,FR,1675915072
413,arlit,18.7369,7.3853,20.54,18,0,2.79,NE,1675915072
414,santa rosa,14.3122,121.1114,30.06,63,100,6.88,PH,1675914915
415,galesong,-5.3166,119.3661,28.01,76,99,2.01,ID,1675915073
416,gorom-gorom,14.4439,-0.2361,23.34,14,4,4.55,BF,1675915073
417,san andres,12.5847,-81.7006,27.01,74,40,6.17,CO,1675914694
418,hailar,49.2,119.7,-15.29,77,100,3.05,CN,1675915073
419,steamboat springs,40.485,-106.8317,-5.59,78,100,5.66,US,1675915074
420,sinnamary,5.3833,-52.95,23.99,90,99,4.73,GF,1675914595
421,taoudenni,22.6783,-3.9836,19.18,19,98,5.85,ML,1675914950
422,santa vitoria do palmar,-33.5189,-53.3681,21.73,93,57,3.12,BR,1675915074
423,linguere,15.3953,-15.1193,22.51,18,77,4.46,SN,1675915074
424,shibetsu,43.659,145.132,-5.61,68,40,5.66,JP,1675915075
425,ahuimanu,21.4447,-157.8378,25.84,63,40,6.69,US,1675915032
426,ada,43.4166,-116.1262,0.34,63,0,3.09,US,1675915075
427,sioux lookout,50.1001,-91.917,0.04,64,100,3.09,CA,1675914654
428,margate,51.3813,1.3862,2.61,84,95,0.89,GB,1675915076
429,palana,59.1167,159.9667,-17.11,92,100,6.56,RU,1675915076
430,santiago de cao,-7.9589,-79.2392,22.07,83,75,3.09,PE,1675915076
431,axim,4.8699,-2.2405,25.49,88,68,2.12,GH,1675914934
432,tuatapere,-46.1333,167.6833,13.96,57,79,4.99,NZ,1675914844
433,vermillion,42.7794,-96.9292,2.62,91,87,1.42,US,1675915077
434,giresun,40.5,38.5,-18.94,82,14,0.64,TR,1675915077
435,njombe,-9.3333,34.7667,13.16,98,100,1.91,TZ,1675915077
436,barrhead,55.7992,-4.3929,5.74,81,40,8.94,GB,1675915078
437,ossora,59.2353,163.0719,-13.58,89,100,7.02,RU,1675915026
438,kawalu,-7.3817,108.2082,24.17,89,100,0.36,ID,1675915059
439,gornozavodsk,58.3758,58.3211,-20.39,100,100,1.36,RU,1675915078
440,yazykovo,55.2199,56.1353,-16.0,100,100,0.41,RU,1675915078
441,kudahuvadhoo,2.6708,72.8944,27.25,71,88,3.64,MV,1675915079
442,atagay,55.1033,99.3875,-7.6,92,100,0.66,RU,1675915079
443,pushkino,56.0172,37.8667,-2.84,98,98,1.76,RU,1675915079
444,chipinge,-20.1883,32.6236,17.14,89,47,0.97,ZW,1675914887
445,samba,32.5667,75.1167,16.75,41,98,0.97,IN,1675915080
446,jipijapa,-1.3333,-80.5833,24.72,90,42,1.15,EC,1675915080
447,vardo,70.3705,31.1107,1.99,75,99,19.55,NO,1675914831
448,ahipara,-35.1667,173.1667,20.85,56,27,4.47,NZ,1675914909
449,khuzhir,53.1939,107.3397,-12.7,92,89,2.94,RU,1675915081
450,kurush,41.2841,47.8345,-13.83,95,100,1.48,RU,1675915081
451,trapani,37.8333,12.6667,7.38,93,40,1.03,IT,1675915081
452,delaware,39.0004,-75.4999,5.0,70,0,0.0,US,1675915081
453,izazi,-7.2,35.7333,20.1,97,100,0.53,TZ,1675915082
454,djambala,-2.5447,14.7533,20.59,86,86,1.48,CG,1675915082
455,basco,20.4487,121.9702,24.29,75,79,8.6,PH,1675915082
456,muana,-1.5283,-49.2167,23.47,93,100,1.67,BR,1675915083
457,san patricio,28.017,-97.5169,13.8,78,67,1.87,US,1675914923
458,deniliquin,-35.5333,144.9667,33.82,21,1,0.25,AU,1675915083
459,matinha,-3.1006,-45.0336,22.65,98,96,1.36,BR,1675915083
460,cangucu,-31.395,-52.6756,19.69,94,99,3.09,BR,1675915084
461,harper,4.375,-7.7169,24.93,88,90,0.45,LR,1675915084
462,zurrieq,35.8311,14.4742,9.73,93,100,6.17,MT,1675915084
463,punta alta,-38.8759,-62.0736,19.83,58,31,4.0,AR,1675915085
464,lulea,65.5842,22.1547,2.04,87,100,8.23,SE,1675915085
465,chandausi,28.45,78.7667,17.38,37,0,3.15,IN,1675915085
466,la ronge,55.1001,-105.2842,-14.86,85,0,0.0,CA,1675914890
467,sabancuy,18.9667,-91.1833,25.32,70,37,2.66,MX,1675915086
468,panjab,34.388,67.0233,-5.03,96,100,2.8,AF,1675915086
469,mantua,45.1667,10.7833,1.58,62,5,2.24,IT,1675914847
470,bereda,43.2686,-7.5406,1.9,98,66,1.84,ES,1675915086
471,vaxjo,56.8777,14.8091,-1.97,92,100,7.72,SE,1675915087
472,shimoda,34.6667,138.95,11.2,54,96,5.68,JP,1675915087
473,salinopolis,-0.6136,-47.3561,25.02,88,99,3.54,BR,1675914979
474,sines,37.9562,-8.8698,10.16,89,52,8.5,PT,1675915087
475,santa maria,-29.6842,-53.8069,25.61,53,75,2.06,BR,1675914806
476,guadalupe y calvo,26.1,-106.9667,3.53,26,0,2.33,MX,1675915088
477,gornopravdinsk,60.05,69.9,-15.25,99,100,3.18,RU,1675915088
478,terrell,32.736,-96.2753,6.07,87,0,2.57,US,1675915088
479,port hardy,50.6996,-127.4199,4.1,93,100,11.32,CA,1675914783
480,strai,58.2,7.9,6.33,78,100,9.26,NO,1675915089
481,jumla,29.2747,82.1838,10.27,27,29,1.34,NP,1675914964
482,koungou,-12.7336,45.2042,27.84,83,75,3.09,YT,1675915089
483,kangaatsiaq,68.3065,-53.4641,-22.83,80,99,5.09,GL,1675915090
484,ko samui,9.5357,99.9357,28.95,74,20,6.17,TH,1675915090
485,cajuru,-21.2753,-47.3042,18.92,92,0,0.31,BR,1675915090
486,shambu,9.5667,37.1,9.79,38,4,1.49,ET,1675915091
487,atambua,-9.1061,124.8925,25.85,83,98,3.53,ID,1675915091
488,el retorno,2.3302,-72.6276,22.76,78,46,1.14,CO,1675915091
489,sao sebastiao do paraiso,-20.9169,-46.9914,17.74,92,0,0.26,BR,1675915055
490,juneau,58.3019,-134.4197,1.79,94,75,3.6,US,1675914919
491,along,28.1667,94.7667,18.25,52,89,0.71,IN,1675914993
492,san martin,-33.081,-68.4681,27.3,46,4,0.91,AR,1675915092
493,upata,8.0086,-62.3989,21.77,89,16,2.14,VE,1675915092
494,kamaishi,39.2667,141.8833,1.07,42,19,6.58,JP,1675915092
495,najran,17.4924,44.1277,13.36,42,19,0.84,SA,1675914635
496,presidencia roque saenz pena,-26.7852,-60.4388,28.57,40,76,3.24,AR,1675915000
497,taos,36.4072,-105.5731,-0.22,57,0,2.57,US,1675915093
498,mahanje,-9.9333,35.3333,17.86,97,99,1.16,TZ,1675915093
499,cabra,37.4725,-4.4421,6.39,83,56,1.85,ES,1675914980
500,sambava,-14.2667,50.1667,24.5,86,60,3.27,MG,1675915093
501,esperance,-33.8667,121.9,21.02,64,29,5.89,AU,1675914846
502,yar-sale,66.8333,70.8333,-12.92,96,94,4.72,RU,1675915094
503,pyapon,16.2833,95.6833,28.23,21,21,3.06,MM,1675915094
504,awjilah,29.1081,21.2869,10.19,48,13,6.95,LY,1675915094
505,kabo,7.6994,18.629,19.51,20,13,2.31,CF,1675915095
506,gamba,-2.65,10.0,25.07,90,33,2.81,GA,1675914940
507,mehamn,71.0357,27.8492,2.95,93,100,9.26,NO,1675914965
508,bilecik,40.0,30.1667,-5.89,96,100,1.41,TR,1675915095
509,puerto escondido,15.85,-97.0667,24.83,64,0,2.43,MX,1675914944
510,olden,61.8364,6.8064,2.28,97,100,4.2,NO,1675915096
511,oussouye,12.485,-16.5469,20.1,73,0,3.62,SN,1675915096
512,ilinskoye-khovanskoye,56.9718,39.7684,-13.18,100,85,1.39,RU,1675915096
513,tibati,6.4667,12.6333,18.04,24,19,0.86,CM,1675915096
514,grindavik,63.8424,-22.4338,-4.03,74,75,10.8,IS,1675914910
515,tres lagoas,-20.7511,-51.6783,22.03,93,73,1.68,BR,1675915097
516,gilgit,35.9221,74.3087,0.98,76,100,1.44,PK,1675915097
517,nicoya,10.1483,-85.452,23.87,76,10,4.95,CR,1675915097
518,priargunsk,50.3691,119.1012,-21.82,95,96,1.34,RU,1675915098
519,asau,46.4333,26.4,-15.4,87,10,2.17,RO,1675914895
520,makakilo city,21.3469,-158.0858,25.18,57,0,6.17,US,1675914933
521,mao,39.8885,4.2658,7.31,81,20,1.03,ES,1675915098
522,kanel,15.4916,-13.1763,24.53,16,10,4.78,SN,1675915099
523,nelson bay,-32.7167,152.15,24.44,76,100,8.49,AU,1675915004
524,fernley,39.608,-119.2518,7.14,46,17,0.89,US,1675915099
525,digras,20.1167,77.7167,24.25,19,54,2.86,IN,1675915099
526,kushima,31.4583,131.2333,12.53,61,100,5.73,JP,1675915100
527,warri,5.5167,5.75,25.37,88,83,1.23,NG,1675915100
528,praya,14.9215,-23.5087,20.3,77,75,5.66,CV,1675914950
529,puri,19.8,85.85,24.29,64,31,1.45,IN,1675915100
530,botwood,49.1499,-55.3482,-8.93,95,94,1.55,CA,1675915101
531,miri,4.4148,114.0089,30.08,79,40,2.06,MY,1675914887
532,ola,59.5833,151.2833,-16.59,73,100,3.05,RU,1675915001
533,pahrump,36.2083,-115.9839,12.36,36,0,0.89,US,1675914833
534,killybegs,54.6333,-8.45,7.09,71,83,7.72,IE,1675915101
535,emerald,-23.5333,148.1667,27.41,54,91,7.15,AU,1675915101
536,aykhal,66.0,111.5,-30.04,99,97,3.2,RU,1675914737
537,xuchang,34.0167,113.8167,3.04,94,100,3.35,CN,1675915102
538,moroto,2.5345,34.6666,18.75,52,9,1.57,UG,1675915102
539,qaqortoq,60.7167,-46.0333,-4.67,89,100,4.25,GL,1675914917
540,quatre cocos,-20.2078,57.7625,27.27,80,38,6.1,MU,1675914838
541,tura,25.5198,90.2201,22.98,39,48,1.31,IN,1675915102
542,manaia,-39.55,174.1333,18.93,67,46,3.89,NZ,1675915103
543,port macquarie,-31.4333,152.9167,26.05,58,100,5.54,AU,1675914957
544,porto seguro,-16.4497,-39.0647,24.29,94,20,2.57,BR,1675915103
545,cap malheureux,-19.9842,57.6142,27.48,76,15,1.34,MU,1675915103
546,ellington,41.904,-72.4698,4.28,76,57,1.43,US,1675915068
547,inawashiro,37.5667,140.1167,0.98,71,71,7.72,JP,1675914992
548,kirkuk,35.4681,44.3922,2.91,87,47,1.08,IQ,1675915104
549,shitanjing,39.2342,106.3439,1.01,47,5,6.28,CN,1675915104
550,katobu,-4.9408,122.5276,24.55,92,100,1.4,ID,1675915104
551,naliya,23.2667,68.8333,22.53,53,3,2.41,IN,1675915105
552,colac,-38.3333,143.5833,25.09,31,13,2.03,AU,1675915105
553,goderich,43.7501,-81.7165,2.18,80,97,1.54,CA,1675915105
554,cercal,37.806,-8.6715,9.3,95,51,5.53,PT,1675915106
555,zyryanka,65.75,150.85,-33.2,93,96,1.11,RU,1675915106
556,hovd,48.0056,91.6419,-13.89,73,97,1.29,MN,1675914833
557,seydi,39.4816,62.9137,0.79,92,70,7.48,TM,1675915106
558,khandyga,62.6667,135.6,-36.13,92,86,0.53,RU,1675915107
559,haines junction,60.7522,-137.5108,-7.03,68,60,2.57,CA,1675914902
560,myaundzha,63.0494,147.1858,-34.99,96,50,0.86,RU,1675915107
561,lumsden,50.6501,-104.8678,-3.47,92,92,4.33,CA,1675915107
562,aden,12.7794,45.0367,24.41,72,2,1.37,YE,1675914859
563,hay river,60.8156,-115.7999,-13.01,78,40,4.12,CA,1675915016
564,almeirim,-1.5233,-52.5817,23.11,95,100,1.21,BR,1675915108
